count,create_date,location,weatherstation,temp,precip,canonical_location
2,2012-11-03,Birmingham,KBHM,65.466666666699993,0.0,Birmingham
14,2012-11-03,Washington DC,KDCA,46.674999999999997,0.0,Washington DC
29,2012-11-03,Seattle,KBFI,55.803225806500002,0.02,Seattle
6,2012-11-03,Kansas City,KMKC,47.420833333300003,0.0,Kansas City
9,2012-11-03,Brooklyn,KNYC,44.4083333333,0.0,New York
14,2012-11-03,Pittsburgh,KAGC,39.6931034483,0.0,Pittsburgh
3,2012-11-03,Montr\\xc3\\xa9al,CWTA,40.25,0.040000000000000001,Montreal
13,2012-11-03,Philadelphia,KPHL,46.166666666700003,0.0,Philadelphia
31,2012-11-03,Chicago,KMDW,43.005882352900002,0.0,Chicago
27,2012-11-03,Los Angeles,KCQT,63.235999999999997,0.0,Los Angeles
64,2012-11-03,New York,KNYC,44.4083333333,0.0,New York
2,2012-11-03,Santa Monica,KSMO,60.816666666700002,0.01,Santa Monica
6,2012-11-03,Santa Barbara,KSBA,58.458333333299997,0.0,Santa Barbara
11,2012-11-03,Vancouver,CWHC,52.25,0.0,Vancouver
5,2012-11-03,SF Bay Area,KSFO,60.066666666700002,0.0,San Francisco
1,2012-11-03,Oakland CA,KOAK,59.620833333299998,0.01,Berkeley
4,2012-11-03,Indianapolis,KIND,38.3416666667,0.080000000000000002,Indianapolis
3,2012-11-03,Oklahoma City,KOKC,56.454166666699997,0.0,Oklahoma City
10,2012-11-03,NY,KNYC,44.4083333333,0.0,New York
6,2012-11-03,Waterloo,KALO,39.820833333300001,0.0,Waterloo
3,2012-11-03,Dallas,KDAL,72.784000000000006,0.0,Dallas
6,2012-11-03,Berkeley,KOAK,59.620833333299998,0.01,Berkeley
14,2012-11-03,Boston,KBOS,46.633333333300001,0.0,Boston
10,2012-11-03,San Diego,KSAN,62.8310344828,0.0,San Diego
1,2012-11-03,seattle,KBFI,55.803225806500002,0.02,Seattle
6,2012-11-03,SF,KSFO,60.066666666700002,0.0,San Francisco
2,2012-11-03,Cambridge MA,KBOS,46.633333333300001,0.0,Boston
2,2012-11-03,Edmonton,CXEC,28.050000000000001,0.0,Edmonton
8,2012-11-03,Atlanta,KFTY,61.083333333299997,0.0,Atlanta
3,2012-11-03,DC,KDCA,46.674999999999997,0.0,Washington DC
1,2012-11-03,Cambridge,KBOS,46.633333333300001,0.0,Boston
6,2012-11-03,Boston MA,KBOS,46.633333333300001,0.0,Boston
3,2012-11-04,Dallas,KDAL,63.229166666700003,0.0,Dallas
1,2012-11-04,Portland OR,KPDX,60.396296296300001,0.0,Portland
111,2012-11-02,New York,KNYC,47.262500000000003,0.0,New York
11,2012-11-02,Austin,KATT,71.257142857100007,0.0,Austin
235,2012-11-02,San Francisco,KSFO,57.420000000000002,0.0,San Francisco
2,2012-11-02,seattle,KBFI,54.607692307699999,0.19,Seattle
54,2012-11-02,Los Angeles,KCQT,62.443333333299996,0.0,Los Angeles
38,2012-11-02,Montreal,CWTA,40.807142857099997,0.10000000000000001,Montreal
20,2012-11-02,San Diego,KSAN,63.866666666699999,0.0,San Diego
5,2012-11-02,nyc,KNYC,47.262500000000003,0.0,New York
42,2012-11-02,Chicago,KMDW,42.276000000000003,0.0,Chicago
38,2012-11-02,Boston,KBOS,48.816666666700002,0.029999999999999999,Boston
51,2012-11-02,Seattle,KBFI,54.607692307699999,0.19,Seattle
17,2012-11-02,Washington DC,KDCA,47.8458333333,0.0,Washington DC
4,2012-11-02,Redmond,KBFI,54.607692307699999,0.19,Seattle
15,2012-11-02,SF Bay Area,KSFO,57.420000000000002,0.0,San Francisco
8,2012-11-02,Kansas City,KMKC,52.287500000000001,0.0,Kansas City
10,2012-11-02,Montr\\xc3\\xa9al,CWTA,40.807142857099997,0.10000000000000001,Montreal
6,2012-11-02,Denver,KAPA,47.439130434799999,0.0,Denver
22,2012-11-02,Pittsburgh,KAGC,39.173529411799997,0.0,Pittsburgh
4,2012-11-02,San Antonio,KSSF,71.053333333300003,0.0,San Antonio
56,2012-11-02,NYC,KNYC,47.262500000000003,0.0,New York
3,2012-11-02,Salt Lake City,KSLC,51.945833333300001,0.0,Salt Lake City
7,2012-11-02,Boston MA,KBOS,48.816666666700002,0.029999999999999999,Boston
43,2012-11-02,New York City,KNYC,47.262500000000003,0.0,New York
9,2012-11-02,Minneapolis,KMIC,32.200000000000003,0.0,Minneapolis
7,2012-11-02,San Jose,KSJC,56.574074074099997,0.0,San Jose
3,2012-11-02,Santa Monica,KSMO,61.223333333299998,0.0,Santa Monica
7,2012-11-02,NY,KNYC,47.262500000000003,0.0,New York
7,2012-11-02,Mountain View,KNUQ,56.991666666699999,0.0,Mountain View
5,2012-11-02,Baltimore,KBWI,46.0916666667,0.0,Baltimore
13,2012-11-02,Cambridge,KBOS,48.816666666700002,0.029999999999999999,Boston
14,2012-11-02,Atlanta,KFTY,57.183333333299998,0.0,Atlanta
7,2012-11-02,Berkeley,KOAK,56.620833333299998,0.0,Berkeley
9,2012-11-02,Portland OR,KPDX,54.770833333299997,0.14999999999999999,Portland
23,2012-11-02,Philadelphia,KPHL,47.765217391299998,0.0,Philadelphia
4,2012-11-02,Miami,KMIA,72.924999999999997,0.0,Miami
13,2012-11-02,Brooklyn,KNYC,47.262500000000003,0.0,New York
5,2012-11-02,Dallas,KDAL,73.570833333300001,0.0,Dallas
10,2012-11-02,SF,KSFO,57.420000000000002,0.0,San Francisco
4,2012-11-02,Austin TX,KATT,71.257142857100007,0.0,Austin
4,2012-11-02,Seattle WA,KBFI,54.607692307699999,0.19,Seattle
4,2012-11-02,Portland,KPDX,54.770833333299997,0.14999999999999999,Portland
3,2012-11-02,Santa Barbara,KSBA,57.160714285700003,0.01,Santa Barbara
2,2012-11-02,Cambridge MA,KBOS,48.816666666700002,0.029999999999999999,Boston
9,2012-11-02,Indianapolis,KIND,42.741666666699999,0.0,Indianapolis
1,2012-11-03,Denver,KAPA,45.020833333299997,0.0,Denver
1,2012-11-03,Baltimore,KBWI,44.875,0.0,Baltimore
1,2012-11-03,St. Petersburg,KSPG,70.946153846200005,0.0,St. Petersburg
2,2013-04-05,san francisco,KSFO,57.6321428571,0.0,San Francisco
1,2013-04-05,Colorado Springs,KCOS,57.211538461499998,0.0,Colorado Springs
5,2013-03-25,Seattle WA,KBFI,50.4708333333,0.0,Seattle
1,2013-01-26,Seattle WA,KBFI,44.061290322600001,0.22,Seattle
3,2013-01-26,Baltimore,KBWI,26.532,0.0,Baltimore
4,2013-01-26,Denver,KAPA,40.924999999999997,0.0,Denver
16,2013-01-26,Brooklyn,KNYC,20.370833333299998,0.0,New York
3,2013-01-26,nyc,KNYC,20.370833333299998,0.0,New York
8,2013-01-26,NY,KNYC,20.370833333299998,0.0,New York
1,2013-01-26,Austin TX,KATT,55.717073170699997,0.0,Austin
8,2013-01-26,Las Vegas,KLAS,52.5744186047,0.58999999999999997,Las Vegas
1,2013-01-26,Colorado Springs,KCOS,42.7833333333,0.0,Colorado Springs
2,2013-01-26,Washington,KDCA,29.642307692300001,0.0,Washington DC
2,2013-01-26,DC,KDCA,29.642307692300001,0.0,Washington DC
3,2013-01-26,Redmond,KBFI,44.061290322600001,0.22,Seattle
5,2013-01-26,St. Petersburg,KSPG,64.429166666699999,0.0,St. Petersburg
3,2013-01-26,Dallas,KDAL,49.213636363600003,0.01,Dallas
5,2013-01-27,Portland OR,KPDX,41.209677419400002,0.19,Portland
3,2013-01-27,Denver,KAPA,41.75,0.0,Denver
2,2013-01-27,Santa Monica,KSMO,55.537500000000001,0.029999999999999999,Santa Monica
4,2013-01-26,Berkeley,KOAK,53.2259259259,0.0,Berkeley
1,2013-01-26,San Antonio,KSSF,64.141935483899999,0.0,San Antonio
2,2013-01-27,san francisco,KSFO,48.991666666699999,0.0,San Francisco
2,2013-01-27,Washington,KDCA,32.125,0.0,Washington DC
2,2013-01-27,Oakland CA,KOAK,51.058333333299998,0.0,Berkeley
5,2013-01-26,Bay Area,KNGP,69.660714285699996,0.0,Bay Area
1,2013-01-27,Colorado Springs,KCOS,43.631999999999998,0.0,Colorado Springs
1,2013-01-27,Dallas,KDAL,62.233333333300003,0.0,Dallas
6,2012-11-12,DC,KDCA,60.015999999999998,0.01,Washington DC
8,2012-11-10,Kansas City,KMKC,70.204166666700004,0.0,Kansas City
2,2012-11-11,Austin TX,KATT,72.4777777778,0.0,Austin
1,2012-08-19,Oklahoma City,KOKC,73.211538461499998,0.0,Oklahoma City
2,2012-08-19,Redmond,KBFI,65.046153846199999,0.0,Seattle
3,2012-08-23,Seattle WA,KBFI,61.876666666699997,0.0,Seattle
3,2012-08-23,Oklahoma City,KOKC,79.058333333299998,0.0,Oklahoma City
4,2012-08-23,Austin,KATT,81.335714285700007,0.0,Austin
1,2012-08-22,Sunnyvale,KNUQ,62.606451612900003,0.0,Mountain View
3,2012-08-22,Seattle WA,KBFI,64.048000000000002,0.0,Seattle
1,2012-08-20,Colorado Springs,KCOS,63.420833333300003,0.0,Colorado Springs
1,2012-08-19,Denver,KAPA,67.099999999999994,0.0,Denver
1,2012-08-19,Waterloo,KALO,64.453125,0.0,Waterloo
2,2012-08-21,Santa Monica,KSMO,71.764285714300001,0.0,Santa Monica
1,2012-08-21,Colorado Springs,KCOS,70.816666666700002,0.0,Colorado Springs
3,2012-08-23,Miami,KMIA,84.979166666699996,0.0,Miami
1,2012-08-23,Sunnyvale,KNUQ,64.560000000000002,0.0,Mountain View
1,2012-08-23,Colorado Springs,KCOS,70.439999999999998,0.029999999999999999,Colorado Springs
3,2012-08-23,Salt Lake City,KSLC,78.729166666699996,0.0,Salt Lake City
1,2012-08-20,San Antonio,KSSF,84.034782608699999,0.0,San Antonio
2,2013-03-23,Oklahoma City,KOKC,40.791666666700003,0.0,Oklahoma City
1,2013-03-23,Oakland CA,KOAK,54.454166666699997,0.0,Berkeley
9,2013-03-22,SF Bay Area,KSFO,53.0958333333,0.0,San Francisco
4,2013-03-22,Indianapolis,KIND,32.004166666700002,0.0,Indianapolis
2,2013-03-22,Sunnyvale,KNUQ,55.950000000000003,0.0,Mountain View
5,2013-03-22,Cambridge MA,KBOS,34.512500000000003,0.0,Boston
12,2013-03-22,Bay Area,KNGP,73.632432432399995,0.0,Bay Area
4,2013-03-22,St. Petersburg,KSPG,66.654545454499996,0.029999999999999999,St. Petersburg
1,2013-03-22,Oakland CA,KOAK,56.108695652199998,0.0,Berkeley
4,2013-03-22,Birmingham,KBHM,43.296551724099999,0.39000000000000001,Birmingham
3,2013-03-22,Austin TX,KATT,70.251515151500001,0.0,Austin
3,2013-03-22,Las Vegas,KLAS,66.262962963000007,0.0,Las Vegas
1,2012-04-01,Oakland CA,KOAK,51.615384615399996,0.080000000000000002,Berkeley
2,2012-04-01,Miami,KMIA,76.607407407400004,0.0,Miami
1,2012-04-01,Cambridge MA,KBOS,42.410344827599999,0.17999999999999999,Boston
1,2012-03-31,Oakland CA,KOAK,54.439473684200003,1.53,Berkeley
1,2012-04-01,DC,KDCA,54.159999999999997,0.02,Washington DC
1,2012-04-01,Sunnyvale,KNUQ,52.8434782609,0.029999999999999999,Mountain View
1,2012-04-01,Baltimore,KBWI,51.842307692299997,0.02,Baltimore
1,2012-04-01,Portland,KPDX,44.920000000000002,0.080000000000000002,Portland
1,2012-03-31,Portland OR,KPDX,45.703333333300002,0.68999999999999995,Portland
1,2012-03-31,Chicago IL,KMDW,41.820833333300001,0.0,Chicago
3,2012-05-21,Montr\\xc3\\xa9al,CWTA,73.950000000000003,0.0,Montreal
2,2012-05-23,San Jose,KSJC,60.316666666700002,0.0,San Jose
1,2012-06-02,Oklahoma City,KOKC,67.75,0.33000000000000002,Oklahoma City
1,2012-06-02,Sunnyvale,KNUQ,62.706896551699998,0.0,Mountain View
1,2012-05-25,Las Vegas,KLAS,72.829166666700004,0.0,Las Vegas
2,2012-05-25,Redmond,KBFI,58.934615384600001,0.050000000000000003,Seattle
3,2012-05-25,Boston MA,KBOS,63.717647058799997,0.0,Boston
1,2013-06-29,Edmonton,CXEC,72.092857142900002,0.0,Edmonton
5,2013-04-19,DC,KDCA,66.911904761900004,2.9500000000000002,Washington DC
1,2013-04-19,Oakland CA,KOAK,61.399999999999999,0.0,Berkeley
2,2013-04-19,Colorado Springs,KCOS,38.945833333300001,0.0,Colorado Springs
13,2013-04-19,Denver,KAPA,40.012500000000003,0.0,Denver
14,2013-04-19,Washington DC,KDCA,66.911904761900004,2.9500000000000002,Washington DC
2,2013-07-01,Redmond,KBFI,78.575000000000003,0.0,Seattle
2,2013-07-01,Colorado Springs,KCOS,62.874074074100001,0.01,Colorado Springs
4,2013-06-26,Portland OR,KPDX,63.896969697000003,0.27000000000000002,Portland
2,2013-06-26,Santa Monica,KSMO,67.879310344800004,0.0,Santa Monica
1,2012-05-29,Birmingham,KBHM,81.623076923100001,0.11,Birmingham
2,2013-02-10,Redmond,KBFI,42.628571428599997,0.0,Seattle
3,2013-02-09,Indianapolis,KIND,31.337499999999999,0.0,Indianapolis
2,2013-02-09,St. Petersburg,KSPG,66.141666666700004,0.0,St. Petersburg
1,2013-02-10,Oakland CA,KOAK,47.008333333300001,0.0,Berkeley
1,2013-02-10,Portland OR,KPDX,42.558974358999997,0.0,Portland
9,2013-02-09,Minneapolis,KMIC,28.3884615385,0.0,Minneapolis
4,2013-02-09,Kansas City,KMKC,38.869230769200001,0.02,Kansas City
3,2012-03-29,Austin TX,KATT,69.474999999999994,0.0,Austin
1,2012-03-29,Oakland CA,KOAK,53.606250000000003,0.0,Berkeley
7,2012-03-29,Montr\\xc3\\xa9al,CWTA,35.6321428571,0.0,Montreal
2,2012-03-29,Santa Monica,KSMO,56.227027026999998,0.0,Santa Monica
5,2012-03-29,Chicago IL,KMDW,43.4083333333,0.0,Chicago
3,2012-03-29,Washington,KDCA,59.612000000000002,0.0,Washington DC
2,2012-03-29,Sunnyvale,KNUQ,56.691304347799999,0.0,Mountain View
1,2012-03-29,San Jose,KSJC,55.866666666699999,0.0,San Jose
1,2012-05-24,Edmonton,CXEC,48.614285714300003,0.02,Edmonton
1,2012-05-23,Oakland CA,KOAK,59.737499999999997,0.0,Berkeley
2,2012-05-23,Birmingham,KBHM,71.420833333299996,0.0,Birmingham
1,2012-05-25,Cambridge MA,KBOS,63.717647058799997,0.0,Boston
4,2012-12-03,Waterloo,KALO,52.859459459500002,0.0,Waterloo
4,2012-12-02,Mountain View,KNUQ,58.852941176500003,1.8200000000000001,Mountain View
8,2012-12-02,Berkeley,KOAK,60.302702702700003,1.26,Berkeley
6,2012-12-02,nyc,KNYC,45.371794871799999,0.040000000000000001,New York
4,2012-12-01,Oklahoma City,KOKC,63.184615384600001,0.0,Oklahoma City
3,2012-12-01,Dallas,KDAL,71.019354838699996,0.0,Dallas
11,2012-12-01,Brooklyn,KNYC,38.409677419399998,0.0,New York
2,2012-12-01,Baltimore,KBWI,41.227272727299997,0.0,Baltimore
6,2012-12-04,Las Vegas,KLAS,58.762500000000003,0.0,Las Vegas
2,2012-11-28,Mountain View,KNUQ,59.214285714299997,0.23000000000000001,Mountain View
7,2012-11-28,SF,KSFO,58.954166666699997,0.31,San Francisco
2,2012-12-05,Santa Monica,KSMO,57.328125,0.01,Santa Monica
1,2012-12-04,seattle,KBFI,50.062068965500004,0.46000000000000002,Seattle
5,2012-12-04,Waterloo,KALO,36.495833333299998,0.0,Waterloo
4,2012-12-04,Washington,KDCA,58.962499999999999,0.0,Washington DC
3,2012-11-29,Dallas,KDAL,56.229166666700003,0.0,Dallas
5,2012-11-29,san francisco,KSFO,60.444444444399998,0.080000000000000002,San Francisco
2,2012-11-29,Sunnyvale,KNUQ,60.753333333299999,0.17999999999999999,Mountain View
6,2012-11-29,Austin,KATT,55.641176470600001,0.0,Austin
1,2012-11-29,Oakland CA,KOAK,61.462068965500002,0.13,Berkeley
4,2012-11-29,St. Petersburg,KSPG,65.295652173899995,0.0,St. Petersburg
4,2012-12-02,DC,KDCA,44.920000000000002,0.029999999999999999,Washington DC
1,2012-12-02,Sunnyvale,KNUQ,58.852941176500003,1.8200000000000001,Mountain View
7,2012-12-02,Kansas City,KMKC,48.873684210500002,0.050000000000000003,Kansas City
1,2012-12-02,Dallas,KDAL,72.373333333299996,0.0,Dallas
3,2013-05-24,Santa Monica,KSMO,63.271428571400001,0.0,Santa Monica
3,2013-05-24,Chicago IL,KMDW,48.924999999999997,0.0,Chicago
1,2013-05-24,Sunnyvale,KNUQ,58.212499999999999,0.0,Mountain View
3,2013-05-24,Miami,KMIA,81.238461538500005,0.080000000000000002,Miami
5,2013-05-24,San Jose,KSJC,57.379166666700002,0.0,San Jose
2,2013-05-25,Oklahoma City,KOKC,70.330769230800001,0.0,Oklahoma City
5,2013-05-25,Portland,KPDX,57.060000000000002,0.0,Portland
3,2013-05-24,nyc,KNYC,56.684313725499997,0.47999999999999998,New York
5,2013-05-24,San Antonio,KSSF,72.743636363600004,2.54,San Antonio
1,2013-05-25,Sunnyvale,KNUQ,58.3125,0.0,Mountain View
3,2013-05-24,Edmonton,CXEC,52.478571428599999,0.48999999999999999,Edmonton
3,2013-05-24,Las Vegas,KLAS,79.948148148100003,0.0,Las Vegas
3,2013-05-24,Oklahoma City,KOKC,70.394594594599994,0.0,Oklahoma City
5,2013-05-24,san francisco,KSFO,54.174999999999997,0.0,San Francisco
1,2013-05-24,Oakland CA,KOAK,57.024999999999999,0.0,Berkeley
7,2013-05-24,St. Petersburg,KSPG,83.029166666699993,0.0,St. Petersburg
1,2013-05-25,Dallas,KDAL,74.406896551700001,1.72,Dallas
1,2012-06-07,Colorado Springs,KCOS,65.467500000000001,0.58999999999999997,Colorado Springs
1,2012-05-19,Oklahoma City,KOKC,76.258333333300001,0.0,Oklahoma City
1,2012-05-19,Baltimore,KBWI,66.958333333300004,0.0,Baltimore
1,2012-06-03,seattle,KBFI,55.100000000000001,0.0,Seattle
1,2012-06-07,San Jose,KSJC,62.2833333333,0.0,San Jose
1,2012-05-29,Redmond,KBFI,55.037500000000001,0.0,Seattle
1,2012-05-29,San Antonio,KSSF,81.816129032299997,0.0,San Antonio
1,2012-12-01,Santa Monica,KSMO,62.186666666699999,0.089999999999999997,Santa Monica
4,2012-12-01,DC,KDCA,42.334375000000001,0.0,Washington DC
1,2012-12-01,Oakland CA,KOAK,61.461111111100003,0.58999999999999997,Berkeley
2,2012-12-01,Washington,KDCA,42.334375000000001,0.0,Washington DC
6,2012-12-02,Bay Area,KNGP,73.783333333300007,0.0,Bay Area
1,2012-12-03,Oakland CA,KOAK,52.237499999999997,0.0,Berkeley
4,2012-12-01,Santa Barbara,KSBA,61.1673076923,0.56000000000000005,Santa Barbara
1,2012-12-02,Las Vegas,KLAS,62.68,0.0,Las Vegas
3,2012-12-03,Edmonton,CXEC,6.5642857142900004,0.0,Edmonton
1,2012-12-03,Chicago IL,KMDW,59.9297297297,0.02,Chicago
3,2012-12-05,Miami,KMIA,73.469565217400003,0.0,Miami
1,2012-11-29,seattle,KBFI,49.774999999999999,0.11,Seattle
1,2012-03-13,Oakland CA,KOAK,54.128571428599997,0.72999999999999998,Berkeley
2,2012-03-14,Austin TX,KATT,71.308823529400001,0.0,Austin
25,2012-03-14,Montreal,CWTA,33.196296296299998,0.17000000000000001,Montreal
40,2012-03-14,Los Angeles,KCQT,54.608333333300003,0.0,Los Angeles
1,2012-03-14,Sunnyvale,KNUQ,58.316666666700002,0.029999999999999999,Mountain View
3,2012-03-14,Birmingham,KBHM,68.796875,0.040000000000000001,Birmingham
7,2012-03-14,Mountain View,KNUQ,58.316666666700002,0.029999999999999999,Mountain View
10,2012-03-14,Washington DC,KDCA,67.237499999999997,0.0,Washington DC
2,2012-03-14,San Antonio,KSSF,70.363829787200004,0.0,San Antonio
2,2012-03-14,Las Vegas,KLAS,66.704166666700004,0.0,Las Vegas
3,2012-03-14,San Jose,KSJC,57.419354838700002,0.070000000000000007,San Jose
1,2012-03-14,Oakland CA,KOAK,55.8972222222,2.1200000000000001,Berkeley
6,2012-03-14,Austin,KATT,71.308823529400001,0.0,Austin
5,2012-03-14,DC,KDCA,67.237499999999997,0.0,Washington DC
5,2012-03-14,Montr\\xc3\\xa9al,CWTA,33.196296296299998,0.17000000000000001,Montreal
3,2012-03-14,Colorado Springs,KCOS,54.4708333333,0.0,Colorado Springs
4,2012-03-14,san francisco,KSFO,56.222857142899997,0.93000000000000005,San Francisco
6,2012-03-14,Portland OR,KPDX,39.942307692299998,0.54000000000000004,Portland
5,2012-03-14,nyc,KNYC,63.739130434800003,0.0,New York
6,2012-03-14,Berkeley,KOAK,55.8972222222,2.1200000000000001,Berkeley
2,2012-03-14,Santa Monica,KSMO,54.520000000000003,0.0,Santa Monica
3,2012-03-14,Oklahoma City,KOKC,68.793939393900004,0.0,Oklahoma City
6,2012-03-14,Kansas City,KMKC,71.907692307700003,0.0,Kansas City
8,2012-03-14,Bay Area,KNGP,73.191891891899999,0.0,Bay Area
3,2012-03-14,Edmonton,CXEC,32.200000000000003,0.0,Edmonton
10,2012-03-14,Portland,KPDX,39.942307692299998,0.54000000000000004,Portland
1,2012-03-13,Miami,KMIA,74.279166666699993,0.0,Miami
3,2012-03-14,Chicago IL,KMDW,67.529166666699993,0.0,Chicago
6,2012-03-14,Boston MA,KBOS,44.074285714299997,0.0,Boston
4,2012-03-14,Salt Lake City,KSLC,57.4708333333,0.0,Salt Lake City
2,2012-10-10,Colorado Springs,KCOS,47.026923076899998,0.0,Colorado Springs
6,2012-10-10,Portland,KPDX,51.729411764699996,0.0,Portland
4,2012-10-10,Las Vegas,KLAS,72.664285714299993,0.059999999999999998,Las Vegas
4,2012-10-10,Denver,KAPA,46.875999999999998,0.0,Denver
2,2012-10-10,Redmond,KBFI,51.539999999999999,0.0,Seattle
8,2012-10-10,Austin,KATT,76.097222222200003,0.0,Austin
2,2012-10-10,Santa Barbara,KSBA,60.165384615400001,0.0,Santa Barbara
4,2012-10-10,Kansas City,KMKC,50.754166666700002,0.0,Kansas City
12,2012-10-10,Montr\\xc3\\xa9al,CWTA,52.0392857143,0.050000000000000003,Montreal
3,2012-10-10,DC,KDCA,60.845714285699998,0.0,Washington DC
1,2012-10-10,Oakland CA,KOAK,57.6647058824,0.0,Berkeley
3,2012-10-10,Oklahoma City,KOKC,60.229166666700003,0.0,Oklahoma City
2,2012-10-11,Miami,KMIA,80.252173912999993,0.0,Miami
3,2012-10-11,Las Vegas,KLAS,60.722222222200003,1.1899999999999999,Las Vegas
2,2012-10-11,Redmond,KBFI,51.536000000000001,0.0,Seattle
1,2012-10-12,Miami,KMIA,79.932000000000002,0.0,Miami
5,2012-10-12,Mountain View,KNUQ,59.678378378399998,0.0,Mountain View
3,2012-10-09,Denver,KAPA,43.895833333299997,0.0,Denver
1,2012-10-09,San Antonio,KSSF,69.200000000000003,0.0,San Antonio
4,2012-10-09,Redmond,KBFI,53.507692307699998,0.0,Seattle
4,2012-10-11,Seattle WA,KBFI,51.536000000000001,0.0,Seattle
6,2012-10-11,St. Petersburg,KSPG,78.209523809499998,0.0,St. Petersburg
2,2012-10-08,Salt Lake City,KSLC,54.320833333300001,0.0,Salt Lake City
7,2012-11-08,Cambridge MA,KBOS,36.093023255799999,0.56000000000000005,Boston
2,2012-11-08,Redmond,KBFI,42.512500000000003,0.0,Seattle
3,2012-11-08,Colorado Springs,KCOS,55.829166666699997,0.0,Colorado Springs
1,2012-11-08,Baltimore,KBWI,45.495833333299998,0.0,Baltimore
1,2012-03-29,Redmond,KBFI,46.287500000000001,1.6299999999999999,Seattle
2,2012-03-29,St. Petersburg,KSPG,75.054166666699999,0.0,St. Petersburg
4,2012-03-30,Portland OR,KPDX,48.6642857143,0.62,Portland
3,2012-03-30,Redmond,KBFI,45.200000000000003,0.11,Seattle
3,2012-03-30,Sunnyvale,KNUQ,60.852173913000001,0.0,Mountain View
2,2012-03-30,Edmonton,CXEC,40.640740740699997,0.0,Edmonton
3,2012-03-30,Dallas,KDAL,72.0,0.0,Dallas
1,2012-03-29,Portland OR,KPDX,51.934285714300003,1.53,Portland
1,2012-03-30,Oakland CA,KOAK,57.606896551699997,0.0,Berkeley
1,2012-03-30,San Jose,KSJC,60.008333333300001,0.0,San Jose
1,2012-03-29,Colorado Springs,KCOS,57.924999999999997,0.0,Colorado Springs
1,2012-03-29,DC,KDCA,59.612000000000002,0.0,Washington DC
2,2012-03-29,Waterloo,KALO,50.876666666699997,0.40999999999999998,Waterloo
1,2012-03-30,Waterloo,KALO,47.946341463400003,0.38,Waterloo
1,2013-03-12,Sunnyvale,KNUQ,55.271875000000001,0.0,Mountain View
1,2013-01-13,San Antonio,KSSF,49.808,0.0,San Antonio
1,2013-01-13,Birmingham,KBHM,64.653846153800004,7.5099999999999998,Birmingham
1,2013-01-13,seattle,KBFI,30.320833333300001,0.0,Seattle
1,2012-03-16,Oakland CA,KOAK,55.443859649099998,1.4399999999999999,Berkeley
1,2012-03-16,Sunnyvale,KNUQ,58.100000000000001,0.52000000000000002,Mountain View
1,2012-03-16,Redmond,KBFI,44.461538461499998,0.25,Seattle
1,2012-04-04,San Jose,KSJC,51.811111111099997,0.0,San Jose
1,2012-04-04,Sunnyvale,KNUQ,52.052,0.0,Mountain View
